cells,UMAP1,UMAP2
Cy71_CD45_H12_S672_comb,7.847087,10.956065
cy94_cd45pos_D10_S142_comb,9.136231,-1.6559756
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_B02_S974_comb,5.5929704,-3.5905244
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_G08_S1040_comb,5.4526005,-4.4063625
cy80_Cd45_pos_Pd1_neg_S252_C12_S252_comb,6.2539372,-2.1049998
CY89A_CD45_POS_6_A05_S101_comb,15.566034,11.177798
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_F05_S1025_comb,5.804738,-3.273263
cy94_cd45pos_4_E09_S57_comb,6.532522,-1.3315474
cy60_1_cd_45_pos_3_G08_S368_comb,6.104934,-3.6500587
Cy81_Bulk_CD45_E07_S151_comb,10.164811,11.002247
cy60_1_cd_45_pos_4_C08_S32_comb,15.199116,11.668301
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_H07_S571_comb,8.836578,-2.9967012
cy74_CD45_pos_G04_S748_comb,6.6915216,-2.7372541
cy74_CD45_pos_B10_S694_comb,16.580872,2.853231
Cy81_Bulk_CD45_F07_S163_comb,9.908849,11.2237835
cy72_CD45_pos_D04_S904_comb,8.355444,-3.1931574
cy94_cd45pos_H07_S187_comb,8.81043,-2.1911135
Cy72_CD45_D06_S714_comb,15.20434,-2.265468
cy82_CD45_pos_3_B08_S20_comb,16.55532,-1.7722347
CY58_1_CD45_G12_S1044_comb,11.400637,-1.3137516
CY89A_CD45_POS_6_A06_S102_comb,6.966914,-2.8253257
Cy74_CD45_C07_S415_comb,14.242864,10.466235
cy94_cd45pos_B10_S118_comb,7.2978864,-3.0427442
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_B04_S976_comb,3.8198693,2.665843
cy60_1_cd_45_pos_4_G11_S83_comb,6.5151105,-3.8229375
cy94_cd45pos_4_C07_S31_comb,13.053987,-2.118792
cy60_1_cd_45_pos_3_A07_S295_comb,17.252752,-0.41763937
cy72_CD45_pos_G01_S937_comb,5.0988984,-1.9717653
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_D03_S519_comb,8.27747,-2.8951254
CY89A_CD45_POS_10_E06_S246_comb,10.407553,13.381097
Cy72_CD45_G08_S752_comb,7.6967773,-3.846431
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_D07_S523_comb,8.64839,-3.2147527
cy80_Cd45_pos_Pd1_neg_S292_E04_S292_comb,6.5970197,-1.8446449
cy84_Met_CD45_pos_A02_S866_comb,7.6769576,-3.472701
cy80_Cd45_pos_Pd1_neg_S199_A07_S199_comb,7.4662323,-2.1987967
Cy81_Bulk_CD45_C07_S127_comb,10.091791,12.638347
Cy72_CD45_D02_S710_comb,5.8930283,-3.1468203
cy94_cd45pos_D03_S135_comb,8.814715,-1.7788658
cy60_1_cd_45_pos_4_C07_S31_comb,17.298733,-0.67402697
CY89A_Core_15_E06_S54_comb,8.194489,-2.6178122
cy53_1_CD45_pos_2_A11_S971_comb,-5.489654,4.9197645
CY89A_Core_15_B08_S20_comb,6.6912503,-2.8196828
cy94_cd45neg_cd90pos_F10_S358_comb,9.213487,11.336615
CY89A_CD45_POS_6_H10_S190_comb,13.787344,9.950364
CY88CD45_150813_C07_S319_comb,6.180207,-3.8263435
cy94_cd45neg_cd90pos_A08_S296_comb,8.950961,10.615008
cy72_CD45_pos_D12_S912_comb,8.193843,-3.3217049
CY89A_CD45_POS_6_G12_S180_comb,7.792601,-2.7212195
cy60_1_cd_45_pos_4_G09_S81_comb,6.333056,-3.8718965
cy94_cd45pos_G07_S175_comb,14.836195,8.596188
cy58_1_CD45_pos_C05_S605_comb,7.7549677,-2.4787867
CY89A_Core_15_G09_S81_comb,14.2656355,9.781892
CY58_1_CD45_A11_S971_comb,17.27787,-0.40201795
cy94_cd45pos_4_C08_S32_comb,9.492718,-1.8712599
CY88CD45POS_2_H08_S476_comb,15.424057,10.435614
Cy81_Bulk_CD45_F08_S164_comb,9.908405,11.50813
Cy80_II_CD45_C03_S891_comb,5.195274,7.038606
cy82_CD45_neg_3_D03_S807_comb,11.620657,13.3694
cy60_1_cd_45_neg_1_D12_S240_comb,11.18023,3.6039503
cy94_cd45pos_4_E03_S51_comb,11.690738,-1.985883
CY94CD45POS_1_H12_S192_comb,10.774156,-1.7706761
CY84_PRIM_POS_ALL_7_A12_S204_comb,12.6619005,11.457782
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_C10_S514_comb,8.304151,-2.9122388
cy80_CD45_neg_E01_S433_comb,9.936308,-2.1057317
cy80_CD_90_pos_E05_S917_comb,6.2770433,8.905966
cy94_cd45pos_D11_S143_comb,8.472754,-2.035326
CY84_PRIM_POS_ALL_6_A11_S395_comb,13.492998,10.990398
CY89A_Core_15_F06_S66_comb,4.0989194,2.7857614
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_B11_S983_comb,5.5545735,-4.0124435
Cy72_CD45_E09_S729_comb,6.508464,-3.231042
cy72_CD45_pos_G04_S940_comb,8.044407,-2.9867465
CY88CD45POS_2_G11_S467_comb,7.8984766,10.790597
cy72_CD45_pos_E02_S914_comb,8.12585,-3.467338
cy78_CD45_neg_3_G05_S749_comb,7.6749883,15.981228
cy79_p3_CD45_pos_PD1_neg_C10_S130_comb,8.904427,-3.557466
Cy72_CD45_B03_S687_comb,14.75653,-2.1987019
CY88CD45_150813_H04_S376_comb,15.208619,10.939156
cy84_Met_CD45_pos_F10_S934_comb,16.659422,-1.4837615
cy60_1_cd_45_pos_3_D02_S326_comb,5.467553,-3.7214017
cy79_p3_CD45_pos_PD1_neg_F08_S164_comb,7.930603,-2.8654242
CY94CD45POS_1_C06_S126_comb,6.634164,-2.3653004
CY88CD45POS_2_H10_S478_comb,2.1487823,2.4297569
cy88_cd_45_pos_F05_S449_comb,2.5454247,2.574695
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_B10_S502_comb,8.886005,-3.446754
Cy81_Bulk_CD45_E09_S153_comb,9.968126,11.139377
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_G02_S1034_comb,14.838645,10.267041
Cy81_FNA_CD45_F12_S264_comb,5.90018,-2.9192688
cy88_cd_45_pos_3_F05_S641_comb,16.450657,0.27179065
Cy80_II_CD45_A04_S868_comb,5.1822767,7.156699
cy94_cd45pos_F11_S167_comb,6.760182,-2.7348294
cy53_1_CD45_pos_2_D09_S1005_comb,14.972177,10.191867
CY84_PRIM_POS_ALL_7_F11_S263_comb,10.745531,13.561455
CY89A_CD45_POS_6_F07_S163_comb,6.861372,-3.5018039
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_C08_S512_comb,8.8427725,-3.627637
CY94CD45POS_1_A10_S106_comb,5.756985,-2.8397315
CY89A_CD45_POS_6_D01_S133_comb,6.8325057,-2.7794108
cy84_Primary_CD45_pos_D02_S422_comb,6.680255,-3.7994134
CY88CD45_150813_C06_S318_comb,16.89622,-0.36349198
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_E05_S533_comb,6.4651365,-3.3619428
CY89A_CD45_POS_6_C12_S132_comb,6.572706,-3.129852
cy84_Primary_CD45_pos_A03_S387_comb,6.369928,-3.2059915
CY89A_CD45_POS_6_D08_S140_comb,6.7566395,-2.5187695
cy84_Primary_CD45_pos_C09_S417_comb,5.960939,-2.0977242
CY94CD45POS_1_E05_S149_comb,6.0906224,-3.0104315
CY88CD45POS_7_F03_S255_comb,13.303344,-1.5237019
cy80_CD45_neg_H01_S469_comb,7.1106267,-1.8870254
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_G11_S563_comb,8.194598,-3.0987399
cy82_CD45_pos_3_G11_S83_comb,3.7366183,3.011858
cy88_cd_45_pos_D01_S421_comb,17.025723,-1.0314782
Cy72_CD45_F01_S733_comb,14.398193,-2.1292183
CY94CD45POS_1_F12_S168_comb,10.023009,-0.8979317
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E02_S1010_comb,5.660464,-4.3684044
Cy74_CD45_B02_S398_comb,6.816236,-3.6525366
cy94_cd45pos_H08_S188_comb,13.41318,-1.1361828
CY84_PRIM_POS_ALL_6_H12_S480_comb,10.992971,13.416995
cy53_1_CD45_pos_2_H09_S1053_comb,17.913223,-1.3800166
CY89A_Core_15_A04_S4_comb,7.693337,-2.152075
cy94_cd45pos_4_G12_S84_comb,12.617766,-2.145217
cy60_1_cd_45_pos_3_B02_S302_comb,4.1207304,2.8938942
CY88CD45_150813_G08_S368_comb,12.968433,-1.0042285
cy84_Primary_CD45_pos_B05_S401_comb,6.3725085,-2.9930706
CY94CD45POS_1_F09_S165_comb,7.421378,-1.2529566
cy79_p3_CD45_neg_PDL1_neg_G08_S272_comb,9.894946,16.640528
cy84_Primary_CD45_pos_E10_S442_comb,5.5362034,-3.0236847
cy80_Cd45_pos_Pd1_neg_S372_H12_S372_comb,9.167629,-1.5898998
CY94CD45POS_1_H04_S184_comb,2.216704,2.468829
CY88CD45POS_2_H09_S477_comb,15.554887,11.083761
cy94_cd45neg_cd90pos_E04_S340_comb,7.1647186,-2.3954396
CY94CD45POS_1_H06_S186_comb,8.608203,-1.8348967
CY89A_CD45_POS_10_A03_S195_comb,-5.489919,4.7884555
CY58_1_CD45_C12_S996_comb,14.971834,-2.612556
cy53_1_CD45_neg_E03_S339_comb,3.747455,7.862857
cy94_cd45pos_4_G03_S75_comb,6.0270004,-4.0258746
CY94CD45POS_1_G05_S173_comb,11.109109,2.4336884
CY89A_Core_15_C03_S27_comb,7.2576675,-1.7585452
cy82_CD45_neg_3_C08_S800_comb,7.061896,7.9622107
cy53_1_CD45_pos_2_D10_S1006_comb,16.395687,11.71233
cy79_p3_CD45_pos_PD1_neg_E10_S154_comb,8.768829,-2.8615258
cy53_1_CD45_pos_1_B02_S14_comb,18.00439,-1.7344065
CY94CD45POS_1_E10_S154_comb,6.869385,-2.537434
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_A08_S968_comb,5.2828016,-3.5870025
CY94CD45POS_1_A04_S100_comb,6.8585424,-0.88922256
cy78_CD45_neg_1_H12_S576_comb,5.7295985,15.565725
CY88CD45_150813_B11_S311_comb,5.577129,-3.574925
CY94CD45POS_1_D06_S138_comb,9.125063,-2.0170305
CY88CD45_150813_F05_S353_comb,16.439558,-1.7492073
Cy72_CD45_H01_S757_comb,13.843116,-2.946731
cy60_1_cd_45_pos_4_H12_S96_comb,6.1198173,-1.7591017
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_F03_S543_comb,8.812833,-3.4964461
cy94_cd45neg_cd90pos_A07_S295_comb,8.891163,10.556031
cy60_1_cd_45_pos_4_A04_S4_comb,6.5228744,-4.128419
cy94_cd45neg_cd90pos_F09_S357_comb,3.8769643,7.8376555
CY89A_CD45_POS_10_H11_S287_comb,14.235395,10.598473
cy58_1_CD45_pos_D11_S623_comb,13.251527,-3.5185347
cy60_1_cd_45_pos_3_G10_S370_comb,5.1675744,-4.0175304
cy84_Met_CD45_pos_A01_S865_comb,13.609168,9.839377
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_D05_S1001_comb,5.934289,-3.9367902
cy80_CD45_neg_B04_S400_comb,8.021083,-3.3715026
cy94_cd45neg_cd90pos_D12_S336_comb,6.407497,8.343439
CY94CD45POS_1_G08_S176_comb,8.728045,-1.7698133
CY89A_CD45_POS_6_C03_S123_comb,11.0276575,-0.18331051
Cy71_CD45_F09_S549_comb,12.462594,-0.29798353
cy80_CD45_neg_F07_S931_comb,5.1495156,7.042698
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_G07_S1039_comb,5.3213677,-3.341307
cy94_cd45neg_cd90pos_D11_S335_comb,10.220343,-1.6828047
cy79_p5_CD45_neg_PDL1_neg_B12_S792_comb,8.949775,16.783594
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_E12_S540_comb,8.072428,-3.1506233
Cy81_FNA_CD45_H10_S286_comb,12.751908,-0.6315329
cy79_p4_CD45_pos_PD1_pos_C08_S320_comb,9.113735,-2.4250553
CY88CD45_150813_G12_S372_comb,16.034008,10.642193
CY88CD45POS_2_F07_S451_comb,17.138693,-0.077973075
cy94_cd45neg_cd90pos_H09_S381_comb,8.225197,-1.7352217
CY94CD45POS_1_B01_S109_comb,8.628531,-1.5728666
Cy71_CD45_A09_S489_comb,14.065257,9.999219
cy53_1_CD45_pos_2_D03_S999_comb,17.8306,-1.6097565
cy94_cd45neg_cd90pos_A06_S294_comb,6.4357734,8.80854
cy53_1_CD45_pos_2_F03_S1023_comb,-5.568964,4.873397
cy84_Primary_CD45_neg_A12_S972_comb,4.315955,8.246636
cy94_cd45neg_cd90pos_D04_S328_comb,11.789327,-1.3044109
cy94_cd45pos_4_H06_S90_comb,9.607104,-1.691355
cy80_cd_90_neg_H12_S192_comb,6.2375813,9.2000885
cy94_cd45pos_4_B09_S21_comb,6.9306946,-2.9785244
Cy71_CD45_H03_S663_comb,7.988476,11.172953
cy88_cd_45_pos_H12_S480_comb,10.707088,12.469961
CY89A_CD45_POS_6_A10_S106_comb,6.524771,-2.4157166
cy79_p3_CD45_neg_PDL1_neg_E06_S246_comb,9.2123995,16.030542
cy82_CD45_pos_3_D04_S40_comb,7.066764,7.7259088
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_E03_S531_comb,8.656697,-3.520752
cy94_cd45neg_cd90pos_H03_S375_comb,7.4055443,-0.9738816
cy94_cd45pos_F12_S168_comb,6.0130877,-2.864758
cy72_CD45_pos_C11_S899_comb,12.271094,-2.360148
cy94_cd45pos_C01_S121_comb,12.496637,-1.687515
cy94_cd45neg_cd90pos_F05_S353_comb,8.7127495,11.718993
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_H10_S1054_comb,5.535332,-4.4102793
cy94_cd45neg_cd90pos_D09_S333_comb,15.453003,9.823971
CY89COREQ1_G06_S366_comb,7.0107718,-2.2019455
cy94_cd45neg_cd90pos_F12_S360_comb,3.9895263,8.310805
CY89A_CD45_POS_6_F03_S159_comb,14.418398,9.154493
cy53_1_CD45_pos_2_A06_S966_comb,17.531523,-1.3460987
cy84_Primary_CD45_pos_G03_S459_comb,17.959694,-1.3661007
cy79_p3_CD45_pos_PD1_neg_A04_S100_comb,7.7098613,-2.8652806
Cy74_CD45_H10_S478_comb,13.540726,-0.8350927
CY89A_Core_15_D06_S42_comb,7.0807185,-2.9550405
cy60_1_cd_45_pos_4_B02_S14_comb,5.3822246,-1.8368869
cy88_cd45pos_5_D05_S233_comb,13.256694,-1.3277113
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_C05_S509_comb,8.006283,-3.6124897
cy94_cd45pos_4_H11_S95_comb,6.9520555,-2.2328892
cy78_CD45_neg_2_A08_S584_comb,8.230173,-1.9867485
cy72_CD45_pos_C10_S898_comb,8.161361,-3.44211
CY94CD45POS_1_B07_S115_comb,-5.605305,4.729118
cy79_p3_CD45_neg_PD1_pos_AS_C3_R1_C07_S319_comb,3.905511,7.878572
cy84_Primary_CD45_pos_D08_S428_comb,6.0032496,-3.2091746
CY89A_CD45_POS_6_A04_S100_comb,14.777819,8.846251
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_H07_S1051_comb,5.628691,-3.6373832
cy94_cd45neg_cd90pos_H02_S374_comb,5.763441,-4.2284455
CY88CD45_150813_F08_S356_comb,12.72921,11.224368
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_C07_S511_comb,8.564161,-3.5645552
cy79_p4_CD45_neg_PDL1_neg_C04_S1084_comb,10.576622,15.679918
CY88CD45POS_2_G07_S463_comb,5.2142467,-3.878298
CY84_PRIM_POS_ALL_8_A02_S98_comb,13.386429,11.018832
CY88_3_C09_S609_comb,8.681814,14.747396
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_H09_S573_comb,9.046197,-3.3769805
cy82_CD45_pos_1_D05_S521_comb,12.72376,-2.4392672
cy94_cd45neg_cd90pos_B08_S308_comb,6.4229527,8.554074
cy60_1_cd_45_pos_3_E06_S342_comb,5.5304723,-3.7711627
cy78_CD45_neg_2_B07_S595_comb,6.4915996,15.788655
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_B12_S984_comb,5.181479,-4.201766
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_F10_S550_comb,8.344328,-3.379431
cy82_CD45_pos_2_B04_S496_comb,13.092473,-0.0536089
Cy72_CD45_D08_S716_comb,14.492561,-2.4917862
cy94_cd45pos_A07_S103_comb,7.013638,-2.79704
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E03_S1011_comb,5.6432915,-3.6263688
cy88_cd45pos_5_G04_S268_comb,2.3763752,2.513079
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_G12_S564_comb,9.179845,-2.9909163
cy72_CD45_pos_C05_S893_comb,7.4346924,-3.0109687
CY84_PRIM_POS_ALL_6_D12_S432_comb,15.063624,10.948695
CY89COREQ1_F06_S354_comb,15.866245,10.097816
Cy72_CD45_A04_S676_comb,7.1213202,-3.5475032
CY89COREQ1_G10_S370_comb,7.3768706,-1.6750193
cy72_CD45_pos_A02_S866_comb,8.286626,-2.486181
cy79_p3_CD45_pos_PD1_neg_G11_S179_comb,8.007217,-3.2935112
cy94_cd45neg_cd90pos_G11_S371_comb,5.1504273,-4.0661135
cy80_Cd45_pos_Pd1_neg_S293_E05_S293_comb,16.614973,-1.6349798
cy58_1_CD45_pos_C08_S608_comb,15.065424,9.2591505
cy53_1_CD45_neg_G02_S362_comb,8.051578,11.507677
cy60_1_cd_45_pos_3_E07_S343_comb,8.5112505,-1.1512026
CY84_PRIM_POS_ALL_6_E07_S439_comb,15.584457,10.971325
CY88CD45POS_7_E02_S242_comb,15.101539,-0.8524153
cy94_cd45pos_4_C03_S27_comb,6.334626,-2.8937895
cy60_1_cd_45_pos_3_A08_S296_comb,5.048481,-2.2756865
cy72_CD45_pos_F01_S925_comb,14.163411,-3.773796
CY89COREQ1_H10_S382_comb,6.735749,-3.683085
cy82_CD45_neg_2_E02_S242_comb,6.8725634,8.060502
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_B07_S499_comb,8.954668,-3.4340718
cy88_cd45pos_5_G03_S267_comb,15.085391,11.179079
cy94_cd45pos_4_C04_S28_comb,7.4264827,-3.046452
Cy80_II_CD45_A08_S872_comb,5.275076,6.966107
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_E02_S530_comb,8.7282505,-2.9817634
cy94_cd45neg_cd90pos_A12_S300_comb,8.685286,12.185392
cy60_1_cd_45_pos_4_E01_S49_comb,13.599324,9.9623
cy94_cd45pos_B12_S120_comb,6.571394,-3.6999266
cy84_Met_CD45_pos_H04_S952_comb,6.9554296,-3.6295784
cy80_CD45_neg_F08_S452_comb,10.891507,-1.6459603
CY88CD45POS_7_C01_S217_comb,16.15436,10.013916
CY89FNAQ2_A11_S395_comb,11.181666,3.4905877
cy58_1_CD45_pos_C01_S601_comb,3.706676,2.5873568
CY89FNAQ2_C12_S420_comb,10.866829,3.2844782
CY94CD45POS_1_F07_S163_comb,7.057707,-2.2031062
CY94CD45POS_1_F04_S160_comb,10.939579,-1.5189983
cy80_CD45_neg_F11_S455_comb,6.8629284,-3.649557
Cy71_CD45_G01_S553_comb,8.674131,14.9733
CY88CD45_150813_D07_S331_comb,13.91442,13.368195
CY88CD45POS_7_E03_S243_comb,5.8001432,-3.570802
cy79_p5_CD45_neg_PDL1_pos_G09_S753_comb,6.371697,8.107408
CY88CD45POS_2_G08_S464_comb,15.631035,10.287414
cy84_Met_CD45_pos_D06_S906_comb,16.767487,-0.21688093
cy88_cd45pos_5_B02_S206_comb,10.995902,3.3827114
cy80_CD45_neg_B06_S882_comb,5.1804037,6.9293427
Cy72_CD45_F08_S740_comb,14.7688465,-3.0480707
CY89FNAQ2_A06_S390_comb,10.872253,3.2688015
cy88_cd_45_pos_3_F11_S647_comb,17.21899,-1.2555276
CY88CD45_150813_D05_S329_comb,16.993649,-1.4584305
cy94_cd45pos_4_H05_S89_comb,9.461544,-1.9749378
cy84_Primary_CD45_pos_B06_S402_comb,16.54384,-0.42328995
cy79_p4_CD45_neg_PDL1_neg_C06_S1086_comb,9.613239,16.099968
cy94_cd45pos_B02_S110_comb,2.485805,2.5673144
Cy74_CD45_H07_S475_comb,6.6326838,-3.4788349
cy79_p3_CD45_neg_PDL1_neg_F10_S262_comb,8.944129,16.221033
cy72_CD45_pos_A03_S867_comb,5.464463,-2.0896199
cy60_1_cd_45_pos_3_B03_S303_comb,14.6322975,11.226926
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_G04_S1036_comb,5.750428,-3.833363
Cy72_CD45_D05_S713_comb,5.937876,-2.9603608
cy80_Cd45_pos_PD1_pos_S119_E11_S119_comb,7.5451612,-1.5601212
CY88CD45POS_7_B11_S215_comb,16.027672,10.765711
CY88CD45_150813_F07_S355_comb,15.67783,11.350805
CY88_5_H02_S758_comb,7.6324396,14.997319
CY94CD45POS_1_B12_S120_comb,9.818372,-1.6876463
cy84_Primary_CD45_pos_C11_S419_comb,16.87607,-0.8371336
Cy71_CD45_D02_S518_comb,14.61809,9.371532
cy94_cd45neg_cd90pos_C05_S317_comb,7.116812,8.198195
Cy72_CD45_F06_S738_comb,7.6513414,-3.272079
cy84_Primary_CD45_pos_H06_S474_comb,6.1322374,-2.2833676
cy94_cd45pos_B01_S109_comb,6.6626267,-2.3185613
cy94_cd45pos_4_D12_S48_comb,8.062191,-1.7650294
CY84_PRIM_POS_ALL_7_B04_S208_comb,14.521878,10.821839
cy79_p3_CD45_neg_PDL1_neg_E07_S247_comb,9.275589,15.937915
cy60_1_cd_45_neg_3_H01_S565_comb,10.50456,13.134039
cy74_CD45_pos_A11_S683_comb,13.620899,10.15285
CY84_PRIM_POS_ALL_7_F10_S262_comb,12.873845,-3.029304
cy94_cd45pos_F09_S165_comb,6.212816,-3.6429427
cy53_1_CD45_neg_D08_S332_comb,3.9197052,8.093755
CY88CD45POS_2_G06_S462_comb,17.562181,-0.79831535
cy79_p3_CD45_neg_PD1_pos_AS_C3_R1_H12_S384_comb,10.75696,16.59244
CY89COREQ1_E03_S339_comb,7.338809,-2.277075
cy74_CD45_pos_C12_S708_comb,8.004181,-2.0581825
cy79_p3_CD45_pos_PD1_neg_G07_S175_comb,8.526686,-3.6464903
cy80_Cd45_pos_Pd1_neg_S223_B07_S223_comb,8.343614,-2.2776377
Cy74_CD45_E10_S442_comb,16.942196,-0.12552182
cy94_cd45neg_cd90pos_C02_S314_comb,8.639454,10.804744
cy82_CD45_pos_3_C06_S30_comb,15.195805,-1.4905136
Cy81_Bulk_CD45_C12_S132_comb,10.065881,12.089353
Cy72_CD45_H04_S760_comb,15.192616,-2.6291513
cy60_1_cd_45_pos_4_B03_S15_comb,5.574888,-4.040276
CY89A_CD45_POS_6_A08_S104_comb,-5.6171494,4.7664065
Cy81_FNA_CD45_D05_S233_comb,12.433338,-2.3460832
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_G01_S553_comb,8.187258,-3.1892643
cy79_p3_CD45_pos_PD1_neg_G04_S172_comb,8.099002,-2.5176237
cy94_cd45pos_4_B04_S16_comb,7.6254244,-2.261365
cy80_CD_90_pos_C02_S890_comb,6.258194,8.721158
CY89COREQ1_C08_S320_comb,7.4740114,-1.9886562
cy60_1_cd_45_pos_4_D02_S38_comb,6.6418366,-3.9104562
CY89A_CD45_POS_6_G01_S169_comb,8.262136,-2.3793783
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_H06_S570_comb,8.735884,-3.502934
CY88CD45POS_2_C01_S409_comb,16.634066,10.19465
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_F04_S544_comb,8.313314,-3.104833
CY89A_CD45_POS_6_B09_S117_comb,7.645525,-1.5732342
CY89A_Core_15_B10_S22_comb,7.713299,-2.7071795
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E11_S1019_comb,5.4858937,-3.9980955
cy80_Cd45_pos_Pd1_neg_S219_B03_S219_comb,7.1366477,-2.519738
cy80_Cd45_pos_Pd1_neg_S227_B11_S227_comb,7.4706607,-1.2140822
CY84_PRIM_POS_ALL_6_A01_S385_comb,16.446878,-1.8263032
cy60_1_cd_45_pos_4_G03_S75_comb,17.977243,-1.4684088
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_G04_S556_comb,8.550509,-2.9418423
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_F03_S1023_comb,5.5562716,-3.740933
CY84_PRIM_POS_ALL_7_E03_S243_comb,15.004364,8.284299
CY89A_Core_15_E04_S52_comb,6.3669853,-3.044541
cy79_p3_CD45_neg_PDL1_neg_A12_S204_comb,3.8027341,7.9138308
CY89A_Core_15_H11_S95_comb,7.1773624,-2.3959725
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_F01_S445_comb,9.536587,-2.0992475
cy74_CD45_pos_B12_S696_comb,14.914653,10.177259
CY88_3_C02_S602_comb,7.3573666,15.468618
cy72_CD45_pos_G07_S943_comb,7.291261,-3.33229
CY88CD45POS_2_H12_S480_comb,10.782731,12.604662
cy79_p3_CD45_pos_PD1_neg_C05_S125_comb,8.377037,-2.862594
cy88_cd_45_pos_3_F02_S638_comb,16.055021,11.091233
cy79_p1_CD45_pos_PD1_neg_AS_C1_R2_B01_S493_comb,13.555047,-4.005503
CY89FNA_F03_S255_comb,6.9511356,-1.584404
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_F02_S1022_comb,5.644368,-4.228571
cy60_1_cd_45_pos_4_B08_S20_comb,16.920013,-0.48995355
cy74_CD45_pos_B02_S686_comb,14.507368,10.094578
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_D10_S1006_comb,5.944445,-3.7218032
cy79_p4_CD45_neg_PDL1_neg_C10_S1090_comb,10.482154,16.185568
cy94_cd45pos_4_G02_S74_comb,9.9295635,-1.8453618
cy84_Primary_CD45_pos_B02_S398_comb,5.362137,-1.8165247
cy53_1_CD45_pos_1_G08_S80_comb,14.943597,8.725748
CY58_1_CD45_D01_S997_comb,17.432001,-1.3219502
cy94_cd45pos_4_G04_S76_comb,7.9971976,-1.8780619
cy60_1_cd_45_pos_3_G12_S372_comb,15.168913,11.637209
cy53_1_CD45_neg_G07_S367_comb,3.8189945,8.355404
cy94_cd45neg_cd90pos_B07_S307_comb,8.993549,10.703453
cy84_Primary_CD45_pos_E07_S439_comb,5.9380403,-3.6204174
CY94CD45POS_1_E04_S148_comb,16.875254,-1.6767946
cy79_p3_CD45_pos_PD1_neg_G05_S173_comb,8.385066,-3.166701
Cy72_CD45_A08_S680_comb,14.143721,-2.7201598
cy80_Cd45_pos_Pd1_neg_S338_G02_S338_comb,7.0222883,-3.1205015
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_H05_S1049_comb,8.6105,-1.4250553
cy80_CD45_neg_C05_S893_comb,5.091687,7.021328
CY89A_Core_15_A03_S3_comb,6.246378,-2.1634295
CY94CD45POS_1_G09_S177_comb,5.5510693,-3.1633146
CY89A_CD45_POS_6_D11_S143_comb,13.490012,9.988339
CY94CD45POS_1_E08_S152_comb,6.277958,-2.4056232
Cy80_II_CD45_H03_S951_comb,6.794408,8.048535
Cy72_CD45_H05_S761_comb,6.16665,-4.319546
cy80_CD45_neg_D05_S905_comb,5.198343,6.9531655
cy84_Primary_CD45_pos_G11_S467_comb,6.528715,-3.8189862
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E08_S1016_comb,5.4084272,-4.1647387
cy80_Cd45_pos_PD1_pos_C08_S68_comb,9.942218,-1.6400752
cy60_1_cd_45_pos_3_F10_S358_comb,5.826632,-4.305697
CY89A_CD45_POS_6_D07_S139_comb,7.2164974,-1.9390771
cy80_Cd45_pos_Pd1_neg_S247_C07_S247_comb,6.6023946,-2.6956208
